puzzle_id,label,row_hints,col_hints,num_solutions,json_file_path
4380,5,"[[], [], [], [4], [3], [1], [1], [5], [2], [1], [], [1, 2], [2], [], []]","[[], [], [], [], [2, 1], [2, 1], [4, 1], [1, 1, 1], [1, 1, 1], [1], [1], [1], [1], [1], []]",10,./mnist_nonograms\mnist_puzzle_4380.json
4381,7,"[[], [], [], [5], [1], [1], [1], [2], [2], [1], [1], [1], [1], [1], []]","[[], [], [], [], [], [1, 2], [1, 2], [1, 3], [1, 3], [3], [], [], [], [], []]",7,./mnist_nonograms\mnist_puzzle_4381.json
4382,1,"[[], [], [], [1], [1], [1], [2], [2], [1], [2], [1], [1], [1], [], []]","[[], [], [], [], [], [2], [2], [4], [4], [1], [], [], [], [], []]",5,./mnist_nonograms\mnist_puzzle_4382.json
4383,8,"[[], [], [], [4], [1, 1], [1, 2], [3], [2], [3], [1, 1], [1, 1], [1, 2], [2], [], []]","[[], [], [], [], [2], [1, 1], [1, 2], [9], [1, 3], [1, 2], [3], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4383.json
4386,1,"[[], [], [1], [1], [2], [2], [2], [2], [2], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [], [4], [7], [5], [3], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4386.json
4387,4,"[[], [], [], [2], [1, 1], [2, 1], [2, 1], [7], [6], [3], [2], [3], [2], [], []]","[[], [], [], [], [3], [4], [2, 2, 2], [1, 6], [1, 5], [3], [2], [2], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4387.json
4388,3,"[[], [], [], [5], [], [1], [1], [2], [2], [4], [1], [1], [4], [], []]","[[], [], [], [], [1], [2, 1], [1, 3, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1], [], [], [], []]",93,./mnist_nonograms\mnist_puzzle_4388.json
439,9,"[[], [], [], [3], [1, 2], [2, 2], [2, 2], [2, 2], [2, 3], [2, 1], [2], [1], [1], [1], []]","[[], [], [], [], [4], [6], [1, 1], [1, 1], [1, 2, 1], [9], [3, 1], [], [], [], []]",18,./mnist_nonograms\mnist_puzzle_439.json
4390,8,"[[], [], [], [3], [2, 1], [1, 1], [1, 1], [2], [3], [1, 1], [1, 1], [1, 1], [2], [], []]","[[], [], [], [], [2], [1, 1], [2, 2, 1], [1, 2, 1], [1, 3], [1, 1], [1, 1], [2], [], [], []]",452,./mnist_nonograms\mnist_puzzle_4390.json
4393,3,"[[], [], [3], [3], [2], [3], [1], [4], [4], [1], [2], [4], [1], [], []]","[[], [], [1], [], [1], [1], [1, 3, 1], [1, 1, 2, 1], [2, 1, 2, 1], [2, 2, 1], [2, 2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4393.json
4398,4,"[[], [], [], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 4], [3, 1], [1], [1], [1], [], []]","[[], [], [], [], [7], [1], [2], [1], [1], [6], [4], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4398.json
4400,4,"[[], [], [], [2], [1], [1], [1, 1], [8], [9], [1], [1], [1], [1], [], []]","[[], [], [], [2], [2], [3, 2], [2, 1], [3], [2], [3], [1, 2], [2, 1], [1], [], []]",10,./mnist_nonograms\mnist_puzzle_4400.json
4401,7,"[[], [], [], [], [2, 1], [1], [1], [1, 1], [1, 1], [1], [1], [1], [1], [1], []]","[[], [], [], [], [3], [1], [1], [], [2], [4], [3], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4401.json
4403,0,"[[], [], [3], [1, 2], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [4], [], []]","[[], [], [], [5], [2, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 2], [5], [], [], []]",1000,./mnist_nonograms\mnist_puzzle_4403.json
4407,0,"[[], [], [2], [2], [2, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1], [1, 1], [1, 3], [3], [], []]","[[], [], [], [], [3, 2], [1, 1], [1, 1], [2, 2], [1, 1], [1, 1, 2], [1, 5], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4407.json
441,6,"[[], [], [4], [1], [1], [2], [1, 2], [1, 1, 1], [1, 1, 1], [2, 2, 1], [4, 3], [6], [], [], []]","[[], [], [], [5], [2, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 1, 1], [1, 2], [1, 2], [4], [], []]",6,./mnist_nonograms\mnist_puzzle_441.json
4412,5,"[[], [], [], [], [8], [1], [1, 2], [2, 2], [1, 2], [1, 2], [2, 2], [1], [2], [2], []]","[[], [], [], [], [1], [7], [1, 1, 1], [1, 1, 2], [1, 7], [1, 4], [1], [1], [1], [], []]",3,./mnist_nonograms\mnist_puzzle_4412.json
4419,3,"[[], [], [], [1, 3], [3, 1], [1], [2], [2, 1], [4], [1, 1], [1], [3], [2], [], []]","[[], [], [], [], [1, 1], [1, 1, 1], [1, 2], [1, 3, 1], [1, 2, 1, 1], [2, 2, 2], [1, 1], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4419.json
4429,7,"[[], [], [], [], [3], [6, 2], [1], [1], [1], [1], [1], [1], [1], [1], []]","[[], [], [], [1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 2], [3], [2], [], [], []]",720,./mnist_nonograms\mnist_puzzle_4429.json
4431,9,"[[], [], [], [2], [1, 2], [1, 1], [2, 2], [2, 2], [2, 3], [2, 1], [1], [1], [1], [1], []]","[[], [], [], [], [3], [5], [1, 1], [1, 1], [2, 3], [10], [], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4431.json
4432,1,"[[], [], [2], [2], [3], [3], [4], [1, 1], [2], [2], [2], [1], [5], [], []]","[[], [], [], [], [1], [1, 1], [3, 1], [11], [5, 3, 1], [1], [], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4432.json
4437,3,"[[], [], [4], [1, 1], [1], [2], [1], [5], [2, 1], [1], [1, 1], [1], [6], [], []]","[[], [], [], [1, 1], [1, 1, 1], [1, 1, 1], [1, 2, 1], [1, 1, 1, 1], [1, 2, 1, 1], [1, 1, 1], [1, 1], [2], [], [], []]",1000,./mnist_nonograms\mnist_puzzle_4437.json
4441,9,"[[], [], [], [3], [2, 1], [2, 1], [1, 1], [1, 2], [1, 2], [1, 4], [2, 1], [1], [1], [1], []]","[[], [], [], [], [6], [2, 1], [1, 1], [1, 1], [1, 1], [1, 7], [5], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4441.json
4446,1,"[[], [], [1], [2], [2], [2], [2], [3], [2], [2], [2], [2], [2], [], []]","[[], [], [], [], [2], [4], [4], [3], [3], [3], [3], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4446.json
4448,2,"[[], [], [3], [1], [1], [1], [], [4], [1, 2], [1, 2], [1], [2], [], [], []]","[[], [], [], [], [1, 1], [1, 1], [1], [1, 1, 1], [1, 3], [1, 2], [3, 1], [], [], [], []]",12,./mnist_nonograms\mnist_puzzle_4448.json
4450,5,"[[], [], [], [1], [8], [2], [3], [2], [2], [3], [3], [3], [3], [1], []]","[[], [], [], [2], [3], [3, 2], [2, 2, 2], [1, 4], [1, 3], [1, 1], [1], [1], [1], [1], []]",3,./mnist_nonograms\mnist_puzzle_4450.json
4453,9,"[[], [], [], [3], [2], [2, 1], [1, 1], [1, 1], [1, 3], [3, 1], [1], [2], [2], [1], []]","[[], [], [], [], [3], [2, 1], [2, 1], [1, 1, 3], [1, 1, 3], [1, 3], [1, 2], [], [], [], []]",9,./mnist_nonograms\mnist_puzzle_4453.json
4456,3,"[[], [], [1], [2], [2, 1], [2], [2], [4], [2, 2], [1], [1], [5], [], [], []]","[[], [], [], [1], [1], [2, 1], [2, 1], [1, 1, 1], [1, 3, 1], [1, 2, 2], [4], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4456.json
4458,0,"[[], [], [2], [3], [3, 2], [1, 2], [2, 1], [2, 1], [2, 1], [1, 2], [1, 3], [4], [1], [], []]","[[], [], [], [], [5], [3, 2], [3, 1], [1, 2], [2, 1], [2, 2], [4, 3], [3], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4458.json
4459,5,"[[], [], [], [7], [2, 4], [1], [7], [1], [1], [2], [1, 2], [2, 2], [5], [3], []]","[[], [], [], [1], [3, 1], [2, 1, 3], [1, 1, 2], [1, 1, 2], [1, 1, 2], [2, 1, 2], [2, 5], [2, 2], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_4459.json
4460,9,"[[], [], [], [], [2], [1, 2], [1, 1], [1], [1, 1], [4], [], [1], [2], [1], []]","[[], [], [], [], [], [1, 2], [1, 1], [1, 1, 2], [2, 1, 2], [4], [], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4460.json
4461,0,"[[], [], [1], [3], [2, 1], [2, 1], [1, 1], [1, 1], [1], [1, 1], [2], [5], [1], [], []]","[[], [], [], [], [1], [3, 1], [2, 2], [2, 1], [1, 1], [2, 2], [7], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4461.json
4470,9,"[[], [], [], [1], [6], [2], [2, 2], [2, 3], [5], [3], [2], [2], [1], [], []]","[[], [], [], [], [2], [4], [2, 1, 2], [1, 4], [1, 4], [2, 4], [1, 2], [1], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4470.json
4471,1,"[[], [], [], [1], [2], [2], [2], [2], [1], [1], [1], [1], [1], [], []]","[[], [], [], [], [], [1], [3], [5], [4], [1], [], [], [], [], []]",13,./mnist_nonograms\mnist_puzzle_4471.json
4475,0,"[[], [], [1], [3, 2], [1, 1], [1, 1], [2, 1], [2, 1], [2, 2], [1, 2], [1, 2], [5], [1], [], []]","[[], [], [], [5], [3, 2], [2, 1], [2, 1], [1, 1], [1, 1], [1, 2], [1, 2], [6], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4475.json
4476,4,"[[], [], [], [1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 1], [2], [2], [1], [1], [], []]","[[], [], [], [], [1], [3, 1], [1, 1, 2], [1, 2], [2], [2], [1], [2], [], [], []]",317,./mnist_nonograms\mnist_puzzle_4476.json
4479,5,"[[], [], [], [4], [5], [2], [2, 2], [2, 1], [2, 1], [1], [1], [7], [], [], []]","[[], [], [], [1, 1], [3, 1], [3, 1], [1, 1], [1, 1, 1], [1, 1, 1], [1, 5], [2], [2], [1], [1], []]",2,./mnist_nonograms\mnist_puzzle_4479.json
4483,9,"[[], [], [], [2], [6], [2, 2], [1, 1], [1], [1, 1], [1, 2], [5, 1], [2, 1], [1], [], []]","[[], [], [], [2, 2], [2, 1], [1, 2], [2, 2], [2, 1], [1, 1], [2, 1], [8], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4483.json
4484,3,"[[], [], [], [4], [1, 1], [2], [1], [1], [2], [1], [1], [1], [2], [], []]","[[], [], [], [], [1], [1], [1], [1, 4], [3, 1, 1], [4], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4484.json
4489,7,"[[], [], [], [], [2, 1], [1], [1], [3], [1], [1], [2], [1], [1], [1], [1]]","[[], [], [], [], [1], [1, 2], [1], [1, 2], [1, 2], [5], [], [], [], [], []]",17,./mnist_nonograms\mnist_puzzle_4489.json
4493,1,"[[], [], [1], [1], [2], [2], [2], [2], [2], [2], [1], [1], [1], [], []]","[[], [], [], [], [], [], [6], [6], [5], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4493.json
4494,5,"[[], [], [], [1], [3], [3], [1], [1], [1], [2], [1, 2], [5], [2], [], []]","[[], [], [], [2], [1], [2], [5, 2], [1, 3], [1, 1], [1], [1], [1], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_4494.json
4496,5,"[[], [], [2], [4], [1], [2, 2], [7], [5, 1], [2, 2], [2], [2], [6], [4], [], []]","[[], [], [], [], [3], [6, 2], [1, 3, 2], [2, 2, 2], [2, 3, 2], [2, 1], [6], [3], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4496.json
4497,0,"[[], [], [2], [4], [4], [2, 1], [2, 1], [2, 2], [1, 2], [1, 2], [2, 2], [4], [2], [], []]","[[], [], [], [1], [6], [2, 2], [2, 1], [3, 2], [2, 2], [3, 3], [7], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4497.json
450,1,"[[], [], [1], [1], [1], [2], [2], [3], [2], [1], [2], [2], [1], [], []]","[[], [], [], [], [2], [2], [4], [3], [3], [3], [1], [], [], [], []]",6,./mnist_nonograms\mnist_puzzle_450.json
4501,4,"[[], [], [1], [1], [1], [1, 1], [1], [1, 1], [1, 1], [2, 2], [2], [2], [1], [], []]","[[], [], [], [], [], [3], [1, 1], [3], [3], [7], [1], [], [], [], []]",10,./mnist_nonograms\mnist_puzzle_4501.json
4506,1,"[[], [], [], [2], [2], [2], [2], [2], [2], [2], [1], [1], [2], [], []]","[[], [], [], [], [1], [2], [2], [3], [3], [2], [3], [2], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4506.json
4509,7,"[[], [], [], [4], [1], [1], [1], [2], [1], [1], [1], [1], [1], [], []]","[[], [], [], [], [1], [2], [1], [1, 2], [1, 2], [1, 1], [2], [], [], [], []]",300,./mnist_nonograms\mnist_puzzle_4509.json
4511,4,"[[], [], [], [1], [2], [1, 1], [1, 1], [6], [1], [2], [1], [1], [1], [], []]","[[], [], [], [], [2], [1, 1], [1, 2], [1, 2], [3], [2], [2], [2], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4511.json
4515,3,"[[], [], [3], [7], [3], [4], [4], [3], [3], [2], [1, 2], [4, 2], [3], [], []]","[[], [], [], [1], [1, 1], [2, 1, 1], [2, 2, 2], [2, 3, 2], [6, 1], [3, 2, 1], [2, 4], [2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4515.json
4522,3,"[[], [], [], [1, 3], [4, 2], [1, 2], [2], [2], [2], [2], [1], [1], [5], [4], []]","[[], [], [], [], [2], [2, 2], [1, 2], [2, 3, 2], [1, 5, 2], [4, 2], [2], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4522.json
4523,1,"[[], [], [], [2], [2], [2], [3], [5], [5], [2], [2], [2], [2], [], []]","[[], [], [], [], [2], [2], [3], [9], [10], [1], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4523.json
4526,7,"[[], [], [], [], [5], [7, 2], [2, 1], [1], [1], [1], [1], [1], [2], [1], [2]]","[[], [], [1], [2], [2], [1], [1, 1], [2, 3], [2, 2], [1, 2], [1, 2], [3], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_4526.json
4528,3,"[[], [], [3], [6], [2], [2], [1], [4], [3], [1], [1, 1], [7], [4], [], []]","[[], [], [], [2], [2], [2, 1], [1, 3, 3], [3, 1, 2], [2, 2, 2], [2, 2], [1, 1], [1, 1], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_4528.json
4530,3,"[[], [], [2], [2, 1], [1], [2], [2], [1], [1], [1], [1, 1], [2, 1], [3], [], []]","[[], [], [], [], [1, 1], [1, 1], [1, 1], [1, 2, 1], [4, 1], [1, 1], [4], [], [], [], []]",62,./mnist_nonograms\mnist_puzzle_4530.json
4531,6,"[[], [1], [1], [1], [1], [1], [1, 4], [2, 2, 1], [4, 1], [3, 2], [6], [3], [], [], []]","[[], [], [], [], [2], [7], [1, 4], [2, 5], [2, 2], [1, 1], [1, 2], [4], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4531.json
4532,1,"[[], [], [1], [1], [1], [1], [2], [2], [1], [], [1], [1], [1], [], []]","[[], [], [], [], [], [1], [2], [3], [3], [2], [1], [], [], [], []]",82,./mnist_nonograms\mnist_puzzle_4532.json
4533,2,"[[], [1], [2], [2], [2], [2], [1], [2], [2, 1], [1, 4], [6], [2], [], [], []]","[[], [], [], [1], [3], [1, 2], [3], [2, 2], [2, 2], [3, 3], [4], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4533.json
4535,8,"[[], [], [], [4], [1, 1], [1, 2], [1, 1], [1, 2], [1, 1], [2], [4], [1, 2], [3], [], []]","[[], [], [], [], [1], [1, 2, 3], [1, 2, 1], [6], [1, 1, 2], [1, 2], [3], [1], [], [], []]",7,./mnist_nonograms\mnist_puzzle_4535.json
4537,1,"[[], [], [2], [2], [2], [3], [3], [3], [3], [3], [2], [1], [1], [], []]","[[], [], [], [], [], [4], [5], [5], [5], [4], [2], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4537.json
454,1,"[[], [], [], [1], [1], [2], [2], [1], [2], [1], [1], [1], [], [], []]","[[], [], [], [], [], [], [4], [4], [3], [1], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_454.json
4540,8,"[[], [], [], [2], [4, 2], [2, 2], [2, 2], [2, 2], [4], [2], [1, 2], [2, 2], [3], [1], []]","[[], [], [], [], [2, 1], [5, 3], [1, 3, 2], [1, 5], [1, 2, 2], [1, 1], [1, 1], [2], [1], [1], [1]]",4,./mnist_nonograms\mnist_puzzle_4540.json
4545,7,"[[], [], [], [3], [2, 1], [1], [1], [1], [2], [2], [2], [2], [1], [1], []]","[[], [], [], [], [], [1], [2], [1, 6], [1, 6], [2], [], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4545.json
455,1,"[[], [], [], [1], [2], [1], [2], [2], [1], [1], [2], [1], [1], [], []]","[[], [], [], [], [], [3], [2], [2], [2], [3], [2], [], [], [], []]",5,./mnist_nonograms\mnist_puzzle_455.json
4561,3,"[[], [], [], [3], [1, 1], [1], [3], [2, 1], [1], [1], [], [1], [4], [], []]","[[], [], [], [], [1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 2], [1, 1, 1], [3], [], [], [], []]",34,./mnist_nonograms\mnist_puzzle_4561.json
4568,8,"[[], [], [], [3], [1], [1], [1], [2], [2], [2], [1, 1], [1, 1], [3], [], []]","[[], [], [], [], [1], [1, 1], [2, 1], [1, 6], [1, 1], [1, 1], [1, 1], [], [], [], []]",130,./mnist_nonograms\mnist_puzzle_4568.json
457,7,"[[], [], [], [], [5], [2, 1], [1], [1], [1], [1], [1], [1], [1], [1], []]","[[], [], [], [1], [1], [2], [1, 2], [1, 1], [1, 2], [3], [1], [], [], [], []]",144,./mnist_nonograms\mnist_puzzle_457.json
4574,2,"[[], [], [4], [1], [1], [1], [1], [1], [1], [1], [1], [1, 1], [5], [], []]","[[], [], [], [], [], [4], [2, 1], [1, 1], [1, 1, 1], [1, 1, 1], [3, 1], [], [], [], []]",12,./mnist_nonograms\mnist_puzzle_4574.json
4575,8,"[[], [], [], [6], [8], [2, 2], [6], [5], [5], [6], [2, 2], [7], [6], [], []]","[[], [], [], [], [1, 2], [3, 4], [10], [2, 4, 2], [2, 4, 2], [2, 7], [9], [3], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4575.json
4576,6,"[[], [], [1], [3], [1], [2], [1], [1], [1], [1, 3], [1, 1], [1, 2], [3], [], []]","[[], [], [], [], [], [5], [1, 1], [1, 1, 1], [1, 1, 2], [1, 3], [1], [1], [2], [], []]",26,./mnist_nonograms\mnist_puzzle_4576.json
4578,5,"[[], [], [], [], [4], [3], [2], [3], [3], [2], [1, 2], [3], [], [], []]","[[], [], [], [1], [2, 1], [3, 1], [2, 1], [1, 3], [1, 2], [1], [1], [1], [1], [1], []]",6,./mnist_nonograms\mnist_puzzle_4578.json
4582,8,"[[], [], [], [5], [2, 3], [1, 2], [2, 2], [1, 2], [4], [3], [1, 1], [1, 2], [5], [], []]","[[], [], [], [], [1, 3], [6, 1], [1, 2, 1], [1, 3, 1], [1, 2, 3], [2, 1, 1], [4], [3], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4582.json
4583,9,"[[], [], [], [3], [1, 2], [1, 1], [1, 2], [1, 3], [3, 1], [], [1], [2], [2], [1], []]","[[], [], [], [], [], [4], [1, 1], [1, 2, 3], [2, 2, 3], [6], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4583.json
4585,5,"[[], [], [2], [3], [2], [2], [2, 2], [6], [6], [], [1], [1, 2], [5], [], []]","[[], [], [], [], [5], [7], [1, 2, 2], [3, 1], [3, 1], [2, 1], [2, 2], [2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4585.json
4587,2,"[[], [], [4], [7], [1, 2], [1], [2], [2], [2], [2], [2], [8], [3], [], []]","[[], [], [], [1], [1, 2], [1, 3], [2, 4], [2, 3, 1], [2, 3, 1], [5, 1], [2, 1], [1], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4587.json
4588,4,"[[], [], [], [1], [1], [2], [1], [3, 3], [8], [1], [1], [], [1], [], []]","[[], [], [], [1], [2], [2, 1], [2, 1], [2], [2], [4], [2, 2], [1], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4588.json
4589,5,"[[], [], [2], [5], [3], [1], [6], [1, 2], [2], [1], [1, 2], [7], [4], [], []]","[[], [], [], [], [4, 2], [2, 1, 2], [2, 1, 2], [1, 1, 2], [1, 1, 2], [2, 2, 1], [1, 2, 2], [3], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4589.json
459,3,"[[], [], [1, 3], [7], [1], [3], [6], [7], [1, 2], [1], [2, 2], [8], [5], [], []]","[[], [], [], [2], [1, 2], [2, 3, 2], [2, 2, 2], [2, 3, 2], [1, 3, 2], [5, 2], [3, 2], [2, 2], [2], [], []]",2,./mnist_nonograms\mnist_puzzle_459.json
4591,3,"[[], [], [2], [1], [1], [1], [2], [1], [1], [1], [1], [1, 4], [2], [], []]","[[], [], [], [1], [1], [2], [1, 1], [1, 1], [1, 1, 1], [1, 1, 4], [1], [], [], [], []]",287,./mnist_nonograms\mnist_puzzle_4591.json
4593,3,"[[], [], [], [2, 2], [7], [5, 2], [3, 2], [5], [3, 1], [1], [3, 2], [7], [3], [], []]","[[], [], [1], [2], [2, 2], [2, 2], [5, 2], [3, 2, 2], [3, 2, 1], [1, 2, 2], [7], [3], [2], [], []]",2,./mnist_nonograms\mnist_puzzle_4593.json
4598,5,"[[], [], [], [1], [4], [4], [3], [3], [3], [1, 2], [7], [1], [], [], []]","[[], [], [2], [1], [2], [1, 1], [3, 1], [6], [2, 3], [2], [2], [1], [2], [], []]",2,./mnist_nonograms\mnist_puzzle_4598.json
4599,6,"[[], [1], [1], [2], [1], [1], [2], [1, 3], [1, 2, 1], [1, 1, 1], [2, 1], [3], [], [], []]","[[], [], [], [], [], [5], [2, 2], [2, 2, 1], [2, 2, 1], [1, 1, 1], [3], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4599.json
46,1,"[[], [], [], [2], [2], [2], [2], [1], [1], [1], [2], [2], [2], [], []]","[[], [], [], [], [2], [3], [2], [3], [2], [2], [2], [1], [], [], []]",8,./mnist_nonograms\mnist_puzzle_46.json
4600,9,"[[], [], [], [], [2, 1], [1, 1], [1], [4], [2], [2], [1], [1], [1], [1], []]","[[], [], [], [], [], [1], [1, 1, 2], [1, 1, 2], [1, 3], [2], [3], [], [], [], []]",9,./mnist_nonograms\mnist_puzzle_4600.json
4601,8,"[[], [], [], [5], [1, 1], [1, 1], [2, 1], [3], [3], [3], [2, 2], [1, 1], [3], [], []]","[[], [], [], [], [3], [2, 2, 1], [1, 4, 1], [1, 5], [1, 2, 1], [1, 1], [1, 1], [2], [], [], []]",12,./mnist_nonograms\mnist_puzzle_4601.json
4604,8,"[[], [], [3], [2, 1], [1, 1], [3], [1], [3], [2], [4], [2, 1], [4], [], [], []]","[[], [], [], [], [], [2], [3, 3], [2, 5, 1], [1, 1, 5], [3, 1, 1], [], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_4604.json
4605,5,"[[], [], [], [3], [3], [1], [1], [4], [3], [1], [1], [2], [5], [], []]","[[], [], [], [], [1, 1], [1, 1, 1], [1, 2, 1], [1, 2, 1], [1, 2, 2], [3], [1], [1], [1], [], []]",12,./mnist_nonograms\mnist_puzzle_4605.json
4606,4,"[[], [], [], [1], [1, 1], [1, 1], [1, 1], [2, 1], [7], [2], [1], [2], [2], [], []]","[[], [], [], [2], [4], [1, 1], [1], [1, 2], [5], [3], [2], [2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4606.json
4607,2,"[[], [], [2], [1, 2], [2], [2], [1], [1, 1], [3, 1], [1, 6], [3, 1], [1], [], [], []]","[[], [], [], [], [1, 1], [1, 3], [2, 1, 1], [2, 2], [2, 2], [3, 1], [2], [1], [1], [2], []]",9,./mnist_nonograms\mnist_puzzle_4607.json
4609,7,"[[], [], [], [], [1, 4], [3, 2], [1, 1], [1, 1], [1], [2], [2], [2], [2], [1], []]","[[], [], [], [], [2], [2], [1, 2], [1, 3], [1, 3], [1, 3], [3], [2], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4609.json
4610,0,"[[], [], [2], [4], [1, 2], [1, 1], [1, 2], [1, 1], [1, 1], [1, 1], [1, 1], [1, 4], [3], [], []]","[[], [], [], [], [1], [3, 2], [3, 1], [2, 2], [2, 2], [2, 1], [3, 3], [3], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4610.json
4612,4,"[[], [], [], [1, 1], [1, 1], [1, 2], [1, 1], [9], [7], [2], [2], [1], [2], [], []]","[[], [], [], [2], [3], [1, 2, 1], [2, 2, 3], [4], [3], [2], [3], [2, 1], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_4612.json
4613,3,"[[], [], [], [6], [2], [1], [1], [4], [5], [], [1], [2], [4], [], []]","[[], [], [], [1], [1], [1, 1], [1, 4, 1], [2, 2, 1], [2, 2, 1], [1, 2], [1, 2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4613.json
4614,8,"[[], [], [], [3, 1], [1], [1, 2], [1, 1], [1, 2], [3], [2], [1, 1], [1, 1], [1], [], []]","[[], [], [], [], [1], [1, 1, 2], [1, 3], [1, 5], [2], [1], [1, 1], [1], [2], [], []]",139,./mnist_nonograms\mnist_puzzle_4614.json
4615,3,"[[], [], [4], [1], [1], [3], [4], [2], [1], [1], [1], [2, 3], [3], [], []]","[[], [], [], [], [1], [1, 1, 2], [1, 1, 1], [1, 2, 2], [1, 3, 1], [1, 1, 5], [1], [], [], [], []]",7,./mnist_nonograms\mnist_puzzle_4615.json
4616,3,"[[], [], [], [6], [2], [2], [2], [5], [2, 2], [1], [1], [1, 2], [5], [], []]","[[], [], [], [], [1], [1, 2, 2], [1, 2, 1], [1, 2, 1], [1, 4, 2], [3, 5], [2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4616.json
4626,3,"[[], [], [3], [3], [2], [2], [4], [2, 1], [1], [1, 2], [2, 2], [2, 3], [2], [], []]","[[], [], [2], [2], [2], [1], [2, 1], [1, 2, 2], [1, 1, 3], [2, 5], [3], [2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4626.json
4628,6,"[[], [2], [2], [2], [1], [2], [2, 1], [1, 1, 1], [1, 2, 1], [1, 1, 1], [3, 1], [5], [], [], []]","[[], [], [], [], [5], [2, 2], [3, 3], [3, 1, 1], [2, 2, 1], [1], [1, 1], [3], [], [], []]",3,./mnist_nonograms\mnist_puzzle_4628.json
4629,1,"[[], [], [], [2], [2], [3], [3], [2], [3], [2], [2], [3], [2], [], []]","[[], [], [], [], [2], [3], [4], [4], [4], [3], [3], [1], [], [], []]",2,./mnist_nonograms\mnist_puzzle_4629.json
4630,5,"[[], [], [], [5], [4], [1], [2], [4], [2], [1], [], [1, 2], [6], [], []]","[[], [], [], [3], [1, 1, 1], [1, 1], [1, 1, 1], [1, 1], [1, 1, 1], [1, 2, 1], [1, 1, 2], [1, 1, 1], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_4630.json
